_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
5000,456,0,0,0,0,0,0,58,515,1694,21,3,0,0,0,0,221,1944,950,50,8,0,0,0,0,137,1147,491,86,22,7,0,0,0,88,694,241,95,46,16,0,0,0,40,436,129,68,45,8,0,5,0,32,284,104,43,62,15,4,0,0,24,257,105,65,64,17,5,5,3,26,291,75,51,81,29,8,3,0,32,281,64,53,83,23,10,5,3,26,268,75,33,106,38,9,6,3,30,286,32,24,42,38,10,0,0,14,157,21,9,35,18,7,0,3,16,120,8,11,12,16,10,3,0,7,70,12,9,22,11,6,9,4,9,78,4454,594,627,250,84,27,23,763,6825
5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5006,289,0,0,0,0,0,0,26,312,449,8,0,0,0,0,0,33,488,275,15,4,0,0,0,0,39,334,202,41,20,3,4,0,0,23,294,79,24,31,6,0,0,0,14,155,57,21,25,15,4,0,0,16,138,55,28,47,13,3,0,0,22,174,71,26,64,30,9,3,0,26,221,39,19,56,26,7,5,0,18,170,60,36,66,25,10,0,0,19,218,39,23,91,30,13,7,0,31,240,38,15,47,42,13,4,3,21,197,25,15,43,28,9,3,0,19,142,10,8,19,23,8,4,0,6,79,25,10,38,29,12,7,4,33,163,1695,291,560,275,94,33,16,364,3322
5007,151,0,0,0,0,0,0,10,156,336,3,3,0,0,0,0,38,375,361,26,6,3,0,0,0,30,430,211,80,30,3,0,0,3,23,348,111,41,56,7,3,3,0,13,239,56,39,71,20,4,0,0,12,197,78,46,62,15,4,3,0,18,227,73,39,55,29,6,5,3,28,239,61,35,64,27,13,4,3,7,209,42,19,64,33,3,4,5,9,186,20,18,33,28,7,3,3,8,122,8,13,25,16,13,0,0,4,86,3,7,22,23,10,3,7,5,79,0,9,19,31,7,4,11,9,90,15,16,44,36,19,10,12,30,176,1534,387,563,278,96,36,45,233,3174
5008,289,0,0,0,0,0,0,46,333,464,19,3,3,0,0,0,45,535,406,69,31,12,3,0,3,40,557,242,112,107,23,14,4,0,36,542,117,85,131,47,18,6,3,31,441,92,69,154,66,22,4,5,22,443,100,67,157,69,18,11,9,27,455,89,63,155,71,11,11,3,31,432,92,70,144,65,30,4,10,25,437,70,52,111,53,26,3,9,22,345,41,30,104,59,26,7,9,23,303,33,17,79,50,28,11,9,7,230,20,19,75,69,32,9,10,18,251,17,11,42,48,30,19,26,19,208,19,26,74,44,20,20,14,20,254,2100,713,1376,686,276,113,98,414,5770
5009,126,0,0,0,0,0,0,18,143,137,6,3,0,0,0,0,22,161,96,21,9,0,5,0,0,15,149,66,47,43,10,0,4,0,6,181,33,35,52,16,3,0,5,8,153,35,41,67,21,4,4,4,12,188,39,20,81,42,7,3,0,10,201,33,23,67,19,7,3,0,10,164,27,24,61,28,13,3,0,15,176,19,18,45,27,15,0,0,11,131,21,9,36,27,11,0,0,6,107,8,8,37,23,7,3,0,3,93,3,3,27,23,17,3,4,6,89,8,3,21,7,8,3,8,4,59,5,5,15,28,12,3,3,8,83,666,267,572,278,109,29,26,148,2088
5010,174,0,0,0,0,0,0,20,189,191,14,4,0,0,0,0,24,229,130,46,21,6,0,0,3,17,220,85,66,50,16,3,3,3,15,249,37,42,75,19,7,3,4,11,210,39,36,89,30,12,0,4,6,229,30,29,74,40,15,4,3,5,204,36,29,51,22,10,4,3,16,166,28,29,63,28,15,6,0,11,191,30,13,44,25,20,6,3,10,149,18,12,47,37,16,10,0,10,143,11,16,22,14,10,10,3,5,90,6,7,26,18,19,5,12,16,107,3,15,22,14,16,5,10,3,86,9,12,29,6,10,8,14,33,125,824,360,633,273,151,67,71,199,2583
5011,290,3,0,0,0,0,0,26,320,370,21,4,3,0,0,0,45,439,344,78,31,3,4,0,0,31,491,229,133,99,30,4,3,5,34,535,95,80,155,42,4,3,4,19,396,77,50,165,50,16,8,0,18,382,80,80,154,78,11,0,5,16,429,66,54,168,69,25,9,6,25,418,63,37,120,73,20,3,7,25,355,43,38,119,72,26,5,0,16,316,46,32,88,56,18,4,3,8,247,24,12,41,52,12,4,3,10,157,8,14,30,39,14,13,9,9,142,3,9,35,28,13,6,5,12,114,17,22,53,42,24,13,14,15,205,1761,657,1264,628,197,66,58,301,4941
5012,319,5,0,0,0,0,0,46,370,353,33,13,3,0,0,0,48,449,240,86,48,16,5,3,0,36,437,157,116,124,36,11,5,0,29,487,78,77,152,58,19,7,8,22,419,56,70,121,62,32,8,9,26,381,74,63,115,62,30,12,10,23,388,37,39,93,56,28,7,8,14,288,35,43,89,55,20,8,3,25,279,43,32,83,57,23,13,4,25,280,29,26,56,33,25,9,0,15,193,12,16,30,30,16,3,9,16,126,9,17,35,35,15,11,14,8,143,5,8,20,17,26,8,20,9,110,7,14,27,32,15,8,15,12,130,1455,630,1006,546,270,104,121,351,4478
5013,249,4,3,0,0,0,0,36,290,266,17,9,3,0,0,0,24,324,187,59,34,8,6,0,0,19,319,125,89,77,23,14,3,5,23,362,72,48,105,39,19,4,3,16,305,52,55,112,46,25,14,7,15,317,85,57,112,59,20,8,5,11,356,77,60,98,57,31,12,8,29,377,57,55,121,65,27,9,3,23,367,39,35,87,53,24,5,4,22,282,30,29,69,67,18,11,15,29,251,9,15,47,41,20,10,14,14,160,8,7,30,26,22,15,11,11,137,9,10,24,23,9,6,10,8,106,18,26,58,46,15,13,23,13,216,1296,569,987,556,240,109,108,296,4156
5014,253,0,0,0,0,0,0,33,289,297,21,6,0,0,0,0,28,352,310,69,28,10,0,0,0,28,444,183,90,92,22,7,7,3,20,411,86,73,131,47,15,3,0,16,366,90,73,136,52,16,5,4,17,395,67,75,165,60,21,10,3,21,418,96,54,140,88,24,9,4,25,449,72,53,147,75,35,11,6,18,421,60,55,145,73,21,12,4,28,390,52,48,129,48,23,4,6,29,340,19,24,74,46,22,9,4,18,221,16,25,70,56,27,12,10,22,234,8,20,52,57,21,17,15,17,207,18,25,58,48,35,7,21,19,229,1632,697,1373,681,267,101,88,342,5173
5015,138,0,0,0,0,0,0,12,154,160,11,0,0,0,0,0,13,187,131,30,17,7,0,0,0,14,189,130,50,40,9,4,0,3,14,246,66,40,58,19,4,0,0,10,195,39,33,77,16,4,3,0,8,185,69,43,73,38,4,0,3,14,250,59,35,80,29,14,0,3,14,236,40,23,76,40,11,3,0,8,208,35,35,72,40,3,3,0,15,203,12,19,68,30,12,3,0,12,158,6,10,31,23,8,3,3,13,103,8,3,25,19,13,3,4,9,86,4,4,14,8,12,3,4,0,51,3,3,10,14,0,4,0,4,41,903,349,640,291,94,29,26,161,2491
5016,233,3,0,0,0,0,0,22,260,201,23,0,0,0,0,0,14,237,213,42,30,3,0,0,0,11,301,134,56,82,21,5,0,0,15,316,70,58,86,38,6,6,0,10,275,54,58,121,29,13,5,0,13,296,71,61,126,48,12,4,3,13,339,76,54,138,71,19,7,0,12,381,71,42,129,63,15,8,3,17,344,40,25,108,71,22,6,3,12,277,37,15,86,59,14,0,0,7,226,16,19,77,49,11,8,5,13,190,11,11,49,46,19,14,0,16,159,17,4,33,32,18,4,8,16,137,16,30,67,63,36,24,12,50,290,1255,500,1114,601,184,86,47,233,4023
5017,132,0,0,0,0,0,0,19,153,100,9,5,3,0,0,0,5,130,82,20,22,4,0,0,0,11,147,57,32,44,26,11,0,3,7,177,33,35,52,26,11,5,0,18,178,30,24,55,30,13,7,7,5,161,32,29,70,36,15,3,3,11,197,26,20,64,22,14,5,0,10,175,31,28,49,30,18,10,3,13,185,28,16,59,26,15,4,7,10,165,9,25,63,36,21,6,0,7,159,9,13,43,28,17,5,6,12,134,3,8,29,26,12,9,8,3,96,4,3,16,14,14,0,9,7,63,0,5,5,18,8,0,8,3,48,578,273,578,330,160,50,47,154,2165
5018,140,0,0,0,0,0,0,4,145,138,3,11,0,0,0,0,15,165,95,23,13,4,0,0,0,9,132,54,36,27,10,4,0,0,5,137,27,15,59,24,0,0,0,4,138,23,23,71,30,8,0,0,3,160,28,28,76,26,7,0,0,5,176,23,38,116,42,12,0,0,14,237,26,28,138,67,15,6,3,13,301,30,30,144,39,7,0,0,5,271,21,27,111,47,6,4,5,19,233,9,18,50,34,10,3,0,4,129,11,4,30,15,18,3,0,9,86,0,4,17,16,19,0,5,8,75,3,0,16,12,11,6,7,10,72,635,280,882,370,122,25,22,125,2459
5019,209,0,0,0,0,0,0,30,239,189,9,4,3,0,0,0,15,226,173,29,16,9,0,0,0,19,246,104,66,62,20,8,0,0,16,269,94,63,96,24,9,3,0,19,308,85,48,114,29,4,5,5,15,312,80,65,115,44,17,6,4,25,361,99,52,135,51,16,3,3,32,388,102,56,133,61,22,3,11,26,410,48,51,126,58,21,3,3,16,330,40,46,121,77,27,4,0,15,330,27,18,78,47,19,3,3,22,216,19,16,44,38,20,3,4,14,151,10,12,41,28,23,9,7,7,140,15,9,58,28,33,14,10,15,184,1289,540,1134,515,221,65,53,291,4106
5020,59,0,0,0,0,0,0,16,72,59,3,0,0,0,0,0,6,76,42,7,3,0,0,0,0,6,59,26,17,18,5,3,0,0,0,70,17,19,45,23,4,0,0,7,104,18,8,42,14,3,0,0,6,84,15,13,38,14,4,3,0,13,100,10,17,44,21,7,0,0,4,105,20,11,54,25,5,0,0,3,118,18,16,70,31,12,3,0,5,158,19,10,87,30,7,0,0,5,158,4,9,49,5,7,3,0,0,78,4,3,27,22,5,3,0,3,65,3,3,20,7,0,4,3,3,46,4,3,15,20,9,0,0,4,63,321,135,507,219,68,19,11,84,1354
5021,117,0,0,0,0,0,0,15,130,95,3,3,0,0,0,0,9,114,98,5,6,0,0,0,0,8,118,52,37,24,7,0,0,0,4,135,35,13,45,12,0,0,0,5,114,28,27,59,30,4,0,0,11,159,41,22,72,20,7,0,0,6,174,26,15,86,39,14,3,3,4,189,32,27,118,45,13,0,0,10,246,35,37,122,63,10,0,0,15,278,37,37,125,59,19,5,0,16,294,21,17,108,52,21,5,0,12,236,11,17,55,54,26,3,3,14,190,11,7,44,53,10,8,0,11,144,4,10,44,50,24,5,4,9,145,637,295,918,478,150,28,16,144,2671
5022,417,0,0,0,0,0,0,49,463,367,10,3,0,0,0,0,32,412,294,32,16,6,0,0,0,38,388,207,88,104,25,3,0,0,27,444,105,75,198,65,11,0,0,23,478,101,77,196,77,11,4,3,24,494,100,101,262,115,27,0,3,35,649,100,82,239,83,21,12,0,27,562,109,68,254,114,33,3,3,30,617,90,61,231,117,22,3,0,32,554,61,48,231,84,35,5,7,20,497,27,39,150,92,24,13,0,24,368,19,26,97,70,38,15,11,12,271,14,21,76,51,40,15,14,20,244,29,34,95,86,44,36,15,21,357,2036,770,2150,987,301,111,54,402,6809
5023,403,6,0,3,0,0,0,56,463,442,24,9,6,0,0,0,40,508,463,96,51,17,6,0,0,43,672,242,163,133,37,15,3,0,35,623,128,97,181,61,14,5,3,36,528,108,107,182,79,15,8,12,34,541,117,99,210,95,36,15,11,29,601,97,72,217,96,20,10,12,18,538,78,76,197,101,28,11,0,31,529,70,53,188,94,29,14,7,24,471,40,45,154,107,46,12,5,16,420,39,29,138,69,42,11,7,21,370,28,32,117,116,45,18,15,14,388,22,25,96,86,45,16,12,21,322,20,43,130,91,57,24,24,31,424,2291,957,2006,1044,408,153,101,446,7408
5024,363,0,0,0,0,0,0,49,404,362,3,3,0,0,0,0,31,401,260,50,19,7,0,0,0,23,357,167,90,93,15,3,3,0,25,398,95,77,145,66,11,3,0,15,411,83,73,196,74,22,3,3,23,468,75,65,221,96,14,3,0,23,499,83,58,220,95,19,7,6,22,503,62,56,187,80,36,4,5,17,447,46,37,169,102,26,0,5,14,400,31,42,200,122,25,6,3,5,438,24,28,166,114,45,9,3,17,409,17,24,128,115,45,15,10,22,373,12,29,76,73,21,15,8,23,251,21,32,98,75,42,6,21,23,316,1710,650,1927,1025,307,74,52,324,6076
5025,226,0,0,0,0,0,0,19,248,230,0,0,0,0,0,0,23,253,186,35,16,3,0,0,0,9,251,104,54,68,20,3,0,0,13,260,42,39,92,32,3,0,0,9,217,50,33,121,42,21,0,0,3,276,39,44,143,42,14,4,4,12,298,61,34,130,60,9,0,0,15,313,39,27,123,41,13,5,0,13,262,25,20,114,50,13,0,3,8,244,17,35,113,68,15,5,3,14,263,16,28,93,68,19,3,3,15,239,11,11,88,56,25,8,0,11,210,5,14,40,31,24,4,7,8,132,6,17,33,46,21,3,7,9,147,1059,394,1172,548,181,41,31,179,3615
5031,235,3,0,0,0,0,0,34,275,434,8,5,0,0,0,0,32,481,454,41,8,0,0,0,0,39,546,242,79,61,11,0,0,0,23,417,143,74,95,31,3,3,0,18,364,90,70,120,28,9,4,4,28,353,91,44,124,46,6,0,4,19,343,100,40,86,46,11,0,8,14,311,97,53,88,50,16,0,4,18,329,56,33,70,32,7,0,3,21,218,24,18,66,45,13,6,0,16,185,20,10,65,38,12,6,0,8,166,8,16,38,63,16,8,9,19,181,5,7,38,38,17,10,5,3,127,10,12,31,25,8,11,6,13,122,2010,519,903,451,131,48,47,307,4410
5032,295,3,0,0,0,0,0,29,322,394,27,4,0,0,0,0,33,457,353,71,22,8,0,0,0,40,500,214,153,107,22,4,0,0,24,526,108,86,148,45,6,0,0,15,410,87,57,165,54,20,0,3,16,401,93,66,167,63,15,3,3,12,423,91,52,167,78,17,3,0,17,431,74,43,163,69,25,9,3,16,389,54,37,137,67,25,7,0,15,340,37,29,126,72,27,4,3,15,315,25,25,100,70,27,10,0,15,270,25,17,77,73,40,15,3,13,259,12,16,64,44,31,14,4,18,203,21,25,70,54,38,16,10,41,271,1890,710,1518,720,270,75,33,312,5531
5033,186,0,0,0,0,0,0,19,203,329,4,8,0,0,0,0,40,375,314,55,23,7,0,0,0,44,434,187,103,57,15,7,0,0,24,394,99,67,84,19,9,3,0,16,299,70,55,73,37,7,0,0,24,270,63,45,86,34,4,0,0,11,257,50,39,74,30,11,0,3,18,227,49,36,74,35,11,3,0,20,223,47,29,61,34,15,5,0,13,210,26,22,64,35,13,3,3,13,176,21,13,34,34,16,4,0,10,133,23,11,48,19,12,10,3,15,139,11,9,28,31,18,8,6,24,146,30,13,30,29,25,6,11,73,210,1507,509,738,370,146,43,35,357,3693
5034,259,0,0,0,0,0,0,22,280,387,0,0,0,0,0,0,29,420,333,25,3,0,0,0,0,25,384,207,84,61,11,0,0,0,24,385,93,82,130,38,9,0,0,9,363,67,50,137,40,11,0,0,17,334,64,52,151,44,14,0,0,15,344,76,38,125,45,12,5,0,17,323,79,52,109,68,16,3,0,17,347,79,55,120,58,13,6,3,12,345,63,40,99,47,16,0,0,20,286,29,20,54,40,24,0,3,13,180,20,13,49,38,9,12,3,4,147,8,8,27,38,9,3,4,18,112,23,20,61,44,30,11,7,22,227,1798,536,1124,520,158,50,30,268,4474
5035,127,0,0,0,0,0,0,12,134,216,5,0,0,0,0,0,17,240,219,28,4,0,0,0,0,30,283,137,63,39,6,0,0,0,26,282,69,56,61,21,6,0,0,15,226,45,47,83,28,5,0,0,3,209,47,39,64,22,11,3,0,11,201,43,24,59,22,11,0,0,9,170,34,33,53,38,11,0,0,12,181,38,29,58,24,3,3,0,14,170,39,26,50,25,6,3,3,11,167,20,16,43,21,11,4,0,0,116,15,3,32,22,14,0,3,10,98,8,6,27,22,11,6,3,5,94,11,9,35,30,25,5,6,18,129,1061,372,624,286,105,31,24,190,2689
5037,243,0,0,0,0,0,0,35,286,442,11,0,0,0,0,0,36,491,354,64,18,6,0,0,0,35,476,201,133,87,16,5,0,0,29,471,95,79,116,43,3,3,3,12,352,62,70,101,48,13,3,4,13,312,64,50,118,49,16,3,4,21,321,57,41,98,44,12,4,0,19,275,87,30,109,47,15,3,0,14,310,55,46,89,52,10,4,0,14,276,35,38,90,55,8,8,0,6,235,24,12,79,51,25,4,0,14,216,15,12,57,52,26,13,3,20,201,10,8,51,43,26,16,3,25,190,30,19,95,60,29,18,13,124,385,1775,620,1114,560,191,74,36,419,4786
5038,314,4,0,0,0,0,0,23,338,554,22,4,0,0,0,0,54,630,591,93,29,13,0,0,0,57,790,371,192,137,13,4,3,0,29,747,158,145,174,51,3,4,5,23,563,140,93,171,61,12,7,5,17,513,90,82,171,67,13,3,5,23,453,83,83,175,67,14,3,3,19,452,92,66,158,68,22,4,3,16,430,80,57,157,62,13,10,3,17,401,64,58,142,60,16,0,4,25,366,32,31,102,59,27,3,0,15,274,31,21,84,56,25,9,3,16,251,19,16,63,71,23,20,10,17,238,31,33,83,68,32,19,21,22,303,2653,996,1642,716,213,82,62,380,6740
5039,191,0,0,0,0,0,0,14,211,293,8,6,0,0,0,0,35,347,266,42,17,3,0,0,0,26,352,161,102,82,23,3,0,0,22,391,83,70,122,38,11,3,3,18,348,58,44,114,43,3,5,0,5,278,57,45,93,50,11,4,3,11,271,54,43,101,40,17,3,3,13,275,65,40,105,53,11,7,3,16,293,43,36,86,41,12,3,0,17,231,18,33,75,36,11,3,5,8,195,18,6,44,34,10,4,6,12,136,6,8,45,34,16,4,3,8,135,14,10,35,25,22,3,10,10,136,13,15,42,47,26,8,16,12,184,1348,496,969,473,167,48,51,240,3789
5040,154,0,0,0,0,0,0,7,160,57,0,0,0,0,0,0,4,60,31,7,0,0,0,0,0,0,44,25,18,10,3,0,0,0,0,54,13,11,36,11,3,0,0,0,67,14,12,37,7,3,0,3,0,75,10,11,43,10,6,0,0,0,73,15,19,44,14,0,0,0,9,94,11,19,33,16,3,0,3,5,91,18,16,38,18,5,3,0,6,98,9,8,36,17,3,0,0,0,74,6,8,38,23,4,5,4,10,96,4,4,26,11,9,0,0,0,47,0,3,12,9,4,0,0,5,39,3,9,10,12,0,3,0,3,41,358,127,363,157,48,11,10,49,1121
5041,439,0,0,0,0,0,0,27,467,355,8,0,0,0,0,0,32,391,289,39,15,0,0,0,0,26,369,159,110,80,33,4,0,0,22,400,85,88,151,61,5,5,0,21,412,68,83,280,82,17,4,0,18,549,78,62,241,87,21,3,3,13,516,89,66,181,98,13,3,4,17,465,68,69,223,81,26,3,5,21,488,60,46,147,69,18,3,0,19,373,61,33,151,82,29,0,4,11,376,31,15,99,48,6,3,3,20,230,32,16,52,51,21,6,4,13,190,18,21,33,55,22,9,8,12,174,33,35,96,82,44,26,8,53,380,1857,678,1759,835,234,65,41,314,5783
5042,363,3,0,0,0,0,0,26,391,512,17,8,0,0,0,0,38,570,378,67,35,0,0,0,0,38,524,180,126,98,26,8,0,0,38,473,105,68,107,38,14,4,3,15,352,69,46,103,41,16,10,0,14,304,60,41,117,47,17,3,0,11,298,58,40,100,50,11,6,3,9,276,46,46,98,57,18,0,0,18,286,33,32,89,43,18,4,3,12,236,32,33,105,57,22,5,0,15,260,23,24,86,64,23,8,5,20,245,10,12,70,72,35,14,5,22,246,18,10,50,55,21,8,8,17,193,9,13,58,53,38,16,4,20,217,1896,584,1117,612,229,84,35,308,4879
5043,498,3,0,0,0,0,0,39,546,721,30,7,0,0,0,0,55,822,586,132,40,15,0,3,0,57,833,322,201,147,29,4,4,0,50,765,163,133,197,64,18,4,5,33,616,113,112,184,61,27,5,4,25,536,123,78,168,89,29,7,5,27,527,136,97,185,75,25,12,4,25,558,106,97,184,77,24,7,11,23,528,108,89,194,110,27,7,9,39,582,80,58,189,111,34,3,7,25,510,54,27,206,113,42,12,3,25,482,30,36,169,99,51,30,11,34,469,23,22,104,112,47,21,15,24,371,39,47,149,124,66,57,26,49,560,3110,1176,2123,1087,402,168,115,529,8712
5044,302,0,0,0,0,0,0,17,322,294,3,0,0,0,0,0,24,330,215,33,19,7,0,0,0,19,294,147,67,64,15,0,0,0,9,305,64,57,119,33,3,0,0,13,298,60,64,156,48,10,3,0,22,362,61,52,164,76,11,3,0,15,382,59,73,147,78,20,4,3,16,390,73,48,158,68,25,6,0,26,397,55,54,134,65,14,7,0,13,341,42,52,187,56,26,3,0,20,386,28,13,108,62,27,5,3,18,265,22,19,68,63,32,3,4,12,224,17,3,64,71,38,12,10,16,225,48,44,109,89,47,18,28,37,418,1485,582,1488,732,248,64,54,273,4939
5045,313,0,0,0,0,0,0,28,348,480,10,6,0,0,0,0,52,539,482,52,10,4,0,0,0,53,597,309,109,78,12,0,0,0,33,542,179,119,146,34,6,3,0,33,524,130,79,159,67,11,0,0,27,477,105,77,174,80,10,0,3,24,483,119,72,187,88,26,8,0,26,529,134,72,249,106,14,3,3,59,641,101,66,224,98,37,9,4,33,568,64,74,218,117,25,3,4,37,542,42,33,150,90,31,10,0,29,389,34,19,88,69,36,10,8,25,280,28,24,62,54,40,13,11,38,269,33,37,95,72,46,27,20,85,408,2546,845,1849,892,296,79,49,583,7136
5046,206,0,0,0,0,0,0,18,231,343,15,4,0,0,0,0,36,400,251,46,17,4,0,0,0,20,329,138,90,55,8,6,0,0,19,322,82,61,93,21,3,0,3,18,282,44,44,114,36,6,0,0,8,255,57,53,106,38,14,7,0,18,295,49,40,93,48,9,4,3,13,265,62,47,122,43,11,3,0,14,300,41,43,119,56,13,3,3,16,289,39,31,115,68,19,3,0,11,292,26,16,72,52,17,9,7,17,206,10,8,51,47,24,13,10,8,176,12,8,46,44,29,14,10,11,182,23,26,101,88,64,27,15,23,359,1389,534,1111,557,211,79,46,254,4178
