"","POA_CODE_2016","class","total"
"754","5092","CF_ChU15_a_DSs_a_NdCh_F",27
"755","5093","CF_ChU15_a_DSs_a_NdCh_F",21
"756","5094","CF_ChU15_a_DSs_a_NdCh_F",3
"757","5095","CF_ChU15_a_DSs_a_NdCh_F",30
"758","5096","CF_ChU15_a_DSs_a_NdCh_F",29
"759","5097","CF_ChU15_a_DSs_a_NdCh_F",17
"760","5098","CF_ChU15_a_DSs_a_NdCh_F",27
"761","5106","CF_ChU15_a_DSs_a_NdCh_F",0
"762","5107","CF_ChU15_a_DSs_a_NdCh_F",47
"763","5108","CF_ChU15_a_DSs_a_NdCh_F",104
"764","5109","CF_ChU15_a_DSs_a_NdCh_F",48
"765","5110","CF_ChU15_a_DSs_a_NdCh_F",20
"766","5111","CF_ChU15_a_DSs_a_NdCh_F",0
"767","5112","CF_ChU15_a_DSs_a_NdCh_F",36
"768","5113","CF_ChU15_a_DSs_a_NdCh_F",21
"769","5114","CF_ChU15_a_DSs_a_NdCh_F",93
"770","5115","CF_ChU15_a_DSs_a_NdCh_F",22
"771","5116","CF_ChU15_a_DSs_a_NdCh_F",22
"772","5117","CF_ChU15_a_DSs_a_NdCh_F",14
"773","5118","CF_ChU15_a_DSs_a_NdCh_F",45
"774","5120","CF_ChU15_a_DSs_a_NdCh_F",4
"775","5121","CF_ChU15_a_DSs_a_NdCh_F",4
"776","5125","CF_ChU15_a_DSs_a_NdCh_F",26
"777","5126","CF_ChU15_a_DSs_a_NdCh_F",13
"778","5127","CF_ChU15_a_DSs_a_NdCh_F",11
"779","5131","CF_ChU15_a_DSs_a_NdCh_F",3
"780","5132","CF_ChU15_a_DSs_a_NdCh_F",4
"781","5133","CF_ChU15_a_DSs_a_NdCh_F",0
"782","5134","CF_ChU15_a_DSs_a_NdCh_F",0
"783","5136","CF_ChU15_a_DSs_a_NdCh_F",4
"784","5137","CF_ChU15_a_DSs_a_NdCh_F",0
"785","5138","CF_ChU15_a_DSs_a_NdCh_F",0
"786","5139","CF_ChU15_a_DSs_a_NdCh_F",0
"787","5140","CF_ChU15_a_DSs_a_NdCh_F",0
"788","5141","CF_ChU15_a_DSs_a_NdCh_F",0
"789","5142","CF_ChU15_a_DSs_a_NdCh_F",0
"790","5144","CF_ChU15_a_DSs_a_NdCh_F",0
"791","5150","CF_ChU15_a_DSs_a_NdCh_F",0
"792","5151","CF_ChU15_a_DSs_a_NdCh_F",0
"793","5152","CF_ChU15_a_DSs_a_NdCh_F",5
"794","5153","CF_ChU15_a_DSs_a_NdCh_F",16
"795","5154","CF_ChU15_a_DSs_a_NdCh_F",5
"796","5155","CF_ChU15_a_DSs_a_NdCh_F",4
"797","5156","CF_ChU15_a_DSs_a_NdCh_F",0
"798","5157","CF_ChU15_a_DSs_a_NdCh_F",11
"799","5158","CF_ChU15_a_DSs_a_NdCh_F",47
"800","5159","CF_ChU15_a_DSs_a_NdCh_F",51
"801","5160","CF_ChU15_a_DSs_a_NdCh_F",0
"802","5161","CF_ChU15_a_DSs_a_NdCh_F",17
"803","5162","CF_ChU15_a_DSs_a_NdCh_F",56
"804","5163","CF_ChU15_a_DSs_a_NdCh_F",25
"805","5164","CF_ChU15_a_DSs_a_NdCh_F",7
"806","5165","CF_ChU15_a_DSs_a_NdCh_F",8
"807","5166","CF_ChU15_a_DSs_a_NdCh_F",4
"808","5167","CF_ChU15_a_DSs_a_NdCh_F",13
"809","5168","CF_ChU15_a_DSs_a_NdCh_F",5
"810","5169","CF_ChU15_a_DSs_a_NdCh_F",31
"811","5170","CF_ChU15_a_DSs_a_NdCh_F",0
"812","5171","CF_ChU15_a_DSs_a_NdCh_F",14
"813","5172","CF_ChU15_a_DSs_a_NdCh_F",8
"814","5173","CF_ChU15_a_DSs_a_NdCh_F",20
"815","5174","CF_ChU15_a_DSs_a_NdCh_F",9
"816","5201","CF_ChU15_a_DSs_a_NdCh_F",7
"817","5202","CF_ChU15_a_DSs_a_NdCh_F",3
"818","5203","CF_ChU15_a_DSs_a_NdCh_F",0
"819","5204","CF_ChU15_a_DSs_a_NdCh_F",3
"820","5210","CF_ChU15_a_DSs_a_NdCh_F",4
"821","5211","CF_ChU15_a_DSs_a_NdCh_F",25
"822","5212","CF_ChU15_a_DSs_a_NdCh_F",0
"823","5213","CF_ChU15_a_DSs_a_NdCh_F",0
"824","5214","CF_ChU15_a_DSs_a_NdCh_F",10
"825","5220","CF_ChU15_a_DSs_a_NdCh_F",0
"826","5221","CF_ChU15_a_DSs_a_NdCh_F",0
"827","5222","CF_ChU15_a_DSs_a_NdCh_F",0
"828","5223","CF_ChU15_a_DSs_a_NdCh_F",5
"829","5231","CF_ChU15_a_DSs_a_NdCh_F",5
"830","5232","CF_ChU15_a_DSs_a_NdCh_F",0
"831","5233","CF_ChU15_a_DSs_a_NdCh_F",3
"832","5234","CF_ChU15_a_DSs_a_NdCh_F",3
"833","5235","CF_ChU15_a_DSs_a_NdCh_F",4
"834","5236","CF_ChU15_a_DSs_a_NdCh_F",4
"835","5237","CF_ChU15_a_DSs_a_NdCh_F",0
"836","5238","CF_ChU15_a_DSs_a_NdCh_F",5
"837","5240","CF_ChU15_a_DSs_a_NdCh_F",0
"838","5241","CF_ChU15_a_DSs_a_NdCh_F",7
"839","5242","CF_ChU15_a_DSs_a_NdCh_F",3
"840","5243","CF_ChU15_a_DSs_a_NdCh_F",3
"841","5244","CF_ChU15_a_DSs_a_NdCh_F",11
"842","5245","CF_ChU15_a_DSs_a_NdCh_F",10
"843","5250","CF_ChU15_a_DSs_a_NdCh_F",5
"844","5251","CF_ChU15_a_DSs_a_NdCh_F",30
"845","5252","CF_ChU15_a_DSs_a_NdCh_F",16
"846","5253","CF_ChU15_a_DSs_a_NdCh_F",19
"847","5254","CF_ChU15_a_DSs_a_NdCh_F",5
"848","5255","CF_ChU15_a_DSs_a_NdCh_F",22
"849","5256","CF_ChU15_a_DSs_a_NdCh_F",0
"850","5259","CF_ChU15_a_DSs_a_NdCh_F",0
"851","5260","CF_ChU15_a_DSs_a_NdCh_F",3
"852","5261","CF_ChU15_a_DSs_a_NdCh_F",0
"853","5262","CF_ChU15_a_DSs_a_NdCh_F",0
"854","5263","CF_ChU15_a_DSs_a_NdCh_F",0
"855","5264","CF_ChU15_a_DSs_a_NdCh_F",0
"856","5265","CF_ChU15_a_DSs_a_NdCh_F",3
"857","5266","CF_ChU15_a_DSs_a_NdCh_F",0
"858","5267","CF_ChU15_a_DSs_a_NdCh_F",4
"859","5268","CF_ChU15_a_DSs_a_NdCh_F",14
"860","5269","CF_ChU15_a_DSs_a_NdCh_F",0
"861","5270","CF_ChU15_a_DSs_a_NdCh_F",3
"862","5271","CF_ChU15_a_DSs_a_NdCh_F",13
"863","5272","CF_ChU15_a_DSs_a_NdCh_F",0
"864","5273","CF_ChU15_a_DSs_a_NdCh_F",0
"865","5275","CF_ChU15_a_DSs_a_NdCh_F",7
"866","5276","CF_ChU15_a_DSs_a_NdCh_F",0
"867","5277","CF_ChU15_a_DSs_a_NdCh_F",3
"868","5278","CF_ChU15_a_DSs_a_NdCh_F",0
"869","5279","CF_ChU15_a_DSs_a_NdCh_F",5
"870","5280","CF_ChU15_a_DSs_a_NdCh_F",20
"871","5290","CF_ChU15_a_DSs_a_NdCh_F",41
"872","5291","CF_ChU15_a_DSs_a_NdCh_F",19
"873","5301","CF_ChU15_a_DSs_a_NdCh_F",0
"874","5302","CF_ChU15_a_DSs_a_NdCh_F",0
"875","5303","CF_ChU15_a_DSs_a_NdCh_F",0
"876","5304","CF_ChU15_a_DSs_a_NdCh_F",0
"877","5306","CF_ChU15_a_DSs_a_NdCh_F",0
"878","5307","CF_ChU15_a_DSs_a_NdCh_F",0
"879","5308","CF_ChU15_a_DSs_a_NdCh_F",0
"880","5309","CF_ChU15_a_DSs_a_NdCh_F",0
"881","5310","CF_ChU15_a_DSs_a_NdCh_F",0
"882","5311","CF_ChU15_a_DSs_a_NdCh_F",3
"883","5320","CF_ChU15_a_DSs_a_NdCh_F",0
"884","5321","CF_ChU15_a_DSs_a_NdCh_F",3
"885","5322","CF_ChU15_a_DSs_a_NdCh_F",0
"886","5330","CF_ChU15_a_DSs_a_NdCh_F",9
"887","5331","CF_ChU15_a_DSs_a_NdCh_F",0
"888","5332","CF_ChU15_a_DSs_a_NdCh_F",0
"889","5333","CF_ChU15_a_DSs_a_NdCh_F",13
"890","5340","CF_ChU15_a_DSs_a_NdCh_F",0
"891","5341","CF_ChU15_a_DSs_a_NdCh_F",12
"892","5342","CF_ChU15_a_DSs_a_NdCh_F",3
"893","5343","CF_ChU15_a_DSs_a_NdCh_F",3
"894","5344","CF_ChU15_a_DSs_a_NdCh_F",0
"895","5345","CF_ChU15_a_DSs_a_NdCh_F",13
"896","5346","CF_ChU15_a_DSs_a_NdCh_F",0
"897","5350","CF_ChU15_a_DSs_a_NdCh_F",0
"898","5351","CF_ChU15_a_DSs_a_NdCh_F",9
"899","5352","CF_ChU15_a_DSs_a_NdCh_F",6
"900","5353","CF_ChU15_a_DSs_a_NdCh_F",7
"901","5354","CF_ChU15_a_DSs_a_NdCh_F",0
"902","5355","CF_ChU15_a_DSs_a_NdCh_F",8
"903","5356","CF_ChU15_a_DSs_a_NdCh_F",4
"904","5357","CF_ChU15_a_DSs_a_NdCh_F",0
"905","5360","CF_ChU15_a_DSs_a_NdCh_F",3
"906","5371","CF_ChU15_a_DSs_a_NdCh_F",5
"907","5372","CF_ChU15_a_DSs_a_NdCh_F",4
"908","5373","CF_ChU15_a_DSs_a_NdCh_F",10
"909","5374","CF_ChU15_a_DSs_a_NdCh_F",5
"910","5381","CF_ChU15_a_DSs_a_NdCh_F",0
"911","5400","CF_ChU15_a_DSs_a_NdCh_F",0
"912","5401","CF_ChU15_a_DSs_a_NdCh_F",0
"913","5410","CF_ChU15_a_DSs_a_NdCh_F",0
"914","5411","CF_ChU15_a_DSs_a_NdCh_F",0
"915","5412","CF_ChU15_a_DSs_a_NdCh_F",0
"916","5413","CF_ChU15_a_DSs_a_NdCh_F",0
"917","5414","CF_ChU15_a_DSs_a_NdCh_F",0
"918","5415","CF_ChU15_a_DSs_a_NdCh_F",0
"919","5416","CF_ChU15_a_DSs_a_NdCh_F",0
"920","5417","CF_ChU15_a_DSs_a_NdCh_F",0
"921","5418","CF_ChU15_a_DSs_a_NdCh_F",0
"922","5419","CF_ChU15_a_DSs_a_NdCh_F",0
"923","5420","CF_ChU15_a_DSs_a_NdCh_F",0
"924","5421","CF_ChU15_a_DSs_a_NdCh_F",0
"925","5422","CF_ChU15_a_DSs_a_NdCh_F",8
"926","5431","CF_ChU15_a_DSs_a_NdCh_F",0
"927","5432","CF_ChU15_a_DSs_a_NdCh_F",0
"928","5433","CF_ChU15_a_DSs_a_NdCh_F",3
"929","5434","CF_ChU15_a_DSs_a_NdCh_F",0
"930","5440","CF_ChU15_a_DSs_a_NdCh_F",0
"931","5451","CF_ChU15_a_DSs_a_NdCh_F",0
"932","5452","CF_ChU15_a_DSs_a_NdCh_F",0
"933","5453","CF_ChU15_a_DSs_a_NdCh_F",3
"934","5454","CF_ChU15_a_DSs_a_NdCh_F",0
"935","5455","CF_ChU15_a_DSs_a_NdCh_F",0
"936","5460","CF_ChU15_a_DSs_a_NdCh_F",3
"937","5461","CF_ChU15_a_DSs_a_NdCh_F",13
"938","5462","CF_ChU15_a_DSs_a_NdCh_F",3
"939","5464","CF_ChU15_a_DSs_a_NdCh_F",0
"940","5470","CF_ChU15_a_DSs_a_NdCh_F",0
"941","5471","CF_ChU15_a_DSs_a_NdCh_F",0
"942","5472","CF_ChU15_a_DSs_a_NdCh_F",0
"943","5473","CF_ChU15_a_DSs_a_NdCh_F",0
"944","5480","CF_ChU15_a_DSs_a_NdCh_F",0
"945","5481","CF_ChU15_a_DSs_a_NdCh_F",0
"946","5482","CF_ChU15_a_DSs_a_NdCh_F",0
"947","5483","CF_ChU15_a_DSs_a_NdCh_F",0
"948","5485","CF_ChU15_a_DSs_a_NdCh_F",3
"949","5490","CF_ChU15_a_DSs_a_NdCh_F",0
"950","5491","CF_ChU15_a_DSs_a_NdCh_F",3
"951","5493","CF_ChU15_a_DSs_a_NdCh_F",0
"952","5495","CF_ChU15_a_DSs_a_NdCh_F",0
"953","5501","CF_ChU15_a_DSs_a_NdCh_F",18
"954","5502","CF_ChU15_a_DSs_a_NdCh_F",5
"955","5510","CF_ChU15_a_DSs_a_NdCh_F",0
"956","5520","CF_ChU15_a_DSs_a_NdCh_F",0
"957","5521","CF_ChU15_a_DSs_a_NdCh_F",3
"958","5522","CF_ChU15_a_DSs_a_NdCh_F",0
"959","5523","CF_ChU15_a_DSs_a_NdCh_F",0
"960","5540","CF_ChU15_a_DSs_a_NdCh_F",17
"961","5550","CF_ChU15_a_DSs_a_NdCh_F",0
"962","5552","CF_ChU15_a_DSs_a_NdCh_F",0
"963","5554","CF_ChU15_a_DSs_a_NdCh_F",13
"964","5555","CF_ChU15_a_DSs_a_NdCh_F",0
"965","5556","CF_ChU15_a_DSs_a_NdCh_F",3
"966","5558","CF_ChU15_a_DSs_a_NdCh_F",4
"967","5560","CF_ChU15_a_DSs_a_NdCh_F",0
"968","5570","CF_ChU15_a_DSs_a_NdCh_F",0
"969","5571","CF_ChU15_a_DSs_a_NdCh_F",0
"970","5572","CF_ChU15_a_DSs_a_NdCh_F",0
"971","5573","CF_ChU15_a_DSs_a_NdCh_F",0
"972","5575","CF_ChU15_a_DSs_a_NdCh_F",0
"973","5576","CF_ChU15_a_DSs_a_NdCh_F",0
"974","5577","CF_ChU15_a_DSs_a_NdCh_F",0
"975","5580","CF_ChU15_a_DSs_a_NdCh_F",0
"976","5581","CF_ChU15_a_DSs_a_NdCh_F",0
"977","5582","CF_ChU15_a_DSs_a_NdCh_F",0
"978","5583","CF_ChU15_a_DSs_a_NdCh_F",0
"979","5600","CF_ChU15_a_DSs_a_NdCh_F",7
"980","5601","CF_ChU15_a_DSs_a_NdCh_F",0
"981","5602","CF_ChU15_a_DSs_a_NdCh_F",4
"982","5603","CF_ChU15_a_DSs_a_NdCh_F",0
"983","5604","CF_ChU15_a_DSs_a_NdCh_F",0
"984","5605","CF_ChU15_a_DSs_a_NdCh_F",3
"985","5606","CF_ChU15_a_DSs_a_NdCh_F",18
"986","5607","CF_ChU15_a_DSs_a_NdCh_F",12
"987","5608","CF_ChU15_a_DSs_a_NdCh_F",19
"988","5609","CF_ChU15_a_DSs_a_NdCh_F",3
"989","5630","CF_ChU15_a_DSs_a_NdCh_F",0
"990","5631","CF_ChU15_a_DSs_a_NdCh_F",3
"991","5632","CF_ChU15_a_DSs_a_NdCh_F",0
"992","5633","CF_ChU15_a_DSs_a_NdCh_F",0
"993","5640","CF_ChU15_a_DSs_a_NdCh_F",3
"994","5641","CF_ChU15_a_DSs_a_NdCh_F",0
"995","5642","CF_ChU15_a_DSs_a_NdCh_F",0
"996","5650","CF_ChU15_a_DSs_a_NdCh_F",0
"997","5651","CF_ChU15_a_DSs_a_NdCh_F",0
"998","5652","CF_ChU15_a_DSs_a_NdCh_F",0
"999","5653","CF_ChU15_a_DSs_a_NdCh_F",0
"1000","5654","CF_ChU15_a_DSs_a_NdCh_F",0
"1001","5655","CF_ChU15_a_DSs_a_NdCh_F",0
"1002","5660","CF_ChU15_a_DSs_a_NdCh_F",0
"1003","5661","CF_ChU15_a_DSs_a_NdCh_F",0
"1004","5670","CF_ChU15_a_DSs_a_NdCh_F",0
"1005","5671","CF_ChU15_a_DSs_a_NdCh_F",0
"1006","5680","CF_ChU15_a_DSs_a_NdCh_F",0
"1007","5690","CF_ChU15_a_DSs_a_NdCh_F",11
"1008","5700","CF_ChU15_a_DSs_a_NdCh_F",18
"1009","5701","CF_ChU15_a_DSs_a_NdCh_F",0
"1010","5710","CF_ChU15_a_DSs_a_NdCh_F",5
"1011","5713","CF_ChU15_a_DSs_a_NdCh_F",0
"1012","5715","CF_ChU15_a_DSs_a_NdCh_F",0
"1013","5717","CF_ChU15_a_DSs_a_NdCh_F",0
"1014","5719","CF_ChU15_a_DSs_a_NdCh_F",0
"1015","5720","CF_ChU15_a_DSs_a_NdCh_F",0
"1016","5722","CF_ChU15_a_DSs_a_NdCh_F",0
"1017","5723","CF_ChU15_a_DSs_a_NdCh_F",0
"1018","5724","CF_ChU15_a_DSs_a_NdCh_F",0
"1019","5725","CF_ChU15_a_DSs_a_NdCh_F",8
"1020","5730","CF_ChU15_a_DSs_a_NdCh_F",0
"1021","5731","CF_ChU15_a_DSs_a_NdCh_F",0
"1022","5732","CF_ChU15_a_DSs_a_NdCh_F",0
"1023","5733","CF_ChU15_a_DSs_a_NdCh_F",0
"1024","5734","CF_ChU15_a_DSs_a_NdCh_F",0
"1025","5950","CF_ChU15_a_DSs_a_NdCh_F",0
"1026","5960","CF_ChU15_a_DSs_a_NdCh_F",0
"1027","5000","CF_ChU15_a_DSs_a_NdCh_P",0
"1028","5005","CF_ChU15_a_DSs_a_NdCh_P",0
"1029","5006","CF_ChU15_a_DSs_a_NdCh_P",3
"1030","5007","CF_ChU15_a_DSs_a_NdCh_P",3
"1031","5008","CF_ChU15_a_DSs_a_NdCh_P",144
"1032","5009","CF_ChU15_a_DSs_a_NdCh_P",61
"1033","5010","CF_ChU15_a_DSs_a_NdCh_P",68
"1034","5011","CF_ChU15_a_DSs_a_NdCh_P",75
"1035","5012","CF_ChU15_a_DSs_a_NdCh_P",195
"1036","5013","CF_ChU15_a_DSs_a_NdCh_P",92
"1037","5014","CF_ChU15_a_DSs_a_NdCh_P",99
"1038","5015","CF_ChU15_a_DSs_a_NdCh_P",34
"1039","5016","CF_ChU15_a_DSs_a_NdCh_P",55
"1040","5017","CF_ChU15_a_DSs_a_NdCh_P",12
"1041","5018","CF_ChU15_a_DSs_a_NdCh_P",24
"1042","5019","CF_ChU15_a_DSs_a_NdCh_P",42
"1043","5020","CF_ChU15_a_DSs_a_NdCh_P",8
"1044","5021","CF_ChU15_a_DSs_a_NdCh_P",78
"1045","5022","CF_ChU15_a_DSs_a_NdCh_P",99
"1046","5023","CF_ChU15_a_DSs_a_NdCh_P",134
"1047","5024","CF_ChU15_a_DSs_a_NdCh_P",67
"1048","5025","CF_ChU15_a_DSs_a_NdCh_P",82
"1049","5031","CF_ChU15_a_DSs_a_NdCh_P",31
"1050","5032","CF_ChU15_a_DSs_a_NdCh_P",71
"1051","5033","CF_ChU15_a_DSs_a_NdCh_P",45
"1052","5034","CF_ChU15_a_DSs_a_NdCh_P",38
"1053","5035","CF_ChU15_a_DSs_a_NdCh_P",23
"1054","5037","CF_ChU15_a_DSs_a_NdCh_P",81
"1055","5038","CF_ChU15_a_DSs_a_NdCh_P",86
"1056","5039","CF_ChU15_a_DSs_a_NdCh_P",71
"1057","5040","CF_ChU15_a_DSs_a_NdCh_P",15
"1058","5041","CF_ChU15_a_DSs_a_NdCh_P",92
"1059","5042","CF_ChU15_a_DSs_a_NdCh_P",90
"1060","5043","CF_ChU15_a_DSs_a_NdCh_P",96
"1061","5044","CF_ChU15_a_DSs_a_NdCh_P",73
"1062","5045","CF_ChU15_a_DSs_a_NdCh_P",84
"1063","5046","CF_ChU15_a_DSs_a_NdCh_P",33
"1064","5047","CF_ChU15_a_DSs_a_NdCh_P",71
"1065","5048","CF_ChU15_a_DSs_a_NdCh_P",96
"1066","5049","CF_ChU15_a_DSs_a_NdCh_P",47
"1067","5050","CF_ChU15_a_DSs_a_NdCh_P",69
"1068","5051","CF_ChU15_a_DSs_a_NdCh_P",103
"1069","5052","CF_ChU15_a_DSs_a_NdCh_P",69
"1070","5061","CF_ChU15_a_DSs_a_NdCh_P",61
"1071","5062","CF_ChU15_a_DSs_a_NdCh_P",108
"1072","5063","CF_ChU15_a_DSs_a_NdCh_P",58
"1073","5064","CF_ChU15_a_DSs_a_NdCh_P",39
"1074","5065","CF_ChU15_a_DSs_a_NdCh_P",21
"1075","5066","CF_ChU15_a_DSs_a_NdCh_P",104
"1076","5067","CF_ChU15_a_DSs_a_NdCh_P",19
"1077","5068","CF_ChU15_a_DSs_a_NdCh_P",68
"1078","5069","CF_ChU15_a_DSs_a_NdCh_P",37
"1079","5070","CF_ChU15_a_DSs_a_NdCh_P",64
"1080","5072","CF_ChU15_a_DSs_a_NdCh_P",75
"1081","5073","CF_ChU15_a_DSs_a_NdCh_P",98
"1082","5074","CF_ChU15_a_DSs_a_NdCh_P",66
"1083","5075","CF_ChU15_a_DSs_a_NdCh_P",58
"1084","5076","CF_ChU15_a_DSs_a_NdCh_P",69
"1085","5081","CF_ChU15_a_DSs_a_NdCh_P",49
"1086","5082","CF_ChU15_a_DSs_a_NdCh_P",59
"1087","5083","CF_ChU15_a_DSs_a_NdCh_P",40
"1088","5084","CF_ChU15_a_DSs_a_NdCh_P",146
"1089","5085","CF_ChU15_a_DSs_a_NdCh_P",169
"1090","5086","CF_ChU15_a_DSs_a_NdCh_P",64
"1091","5087","CF_ChU15_a_DSs_a_NdCh_P",77
"1092","5088","CF_ChU15_a_DSs_a_NdCh_P",37
"1093","5089","CF_ChU15_a_DSs_a_NdCh_P",53
"1094","5090","CF_ChU15_a_DSs_a_NdCh_P",42
"1095","5091","CF_ChU15_a_DSs_a_NdCh_P",65
"1096","5092","CF_ChU15_a_DSs_a_NdCh_P",166
"1097","5093","CF_ChU15_a_DSs_a_NdCh_P",104
"1098","5094","CF_ChU15_a_DSs_a_NdCh_P",17
"1099","5095","CF_ChU15_a_DSs_a_NdCh_P",189
"1100","5096","CF_ChU15_a_DSs_a_NdCh_P",156
"1101","5097","CF_ChU15_a_DSs_a_NdCh_P",110
"1102","5098","CF_ChU15_a_DSs_a_NdCh_P",168
"1103","5106","CF_ChU15_a_DSs_a_NdCh_P",0
"1104","5107","CF_ChU15_a_DSs_a_NdCh_P",262
"1105","5108","CF_ChU15_a_DSs_a_NdCh_P",631
"1106","5109","CF_ChU15_a_DSs_a_NdCh_P",306
"1107","5110","CF_ChU15_a_DSs_a_NdCh_P",111
"1108","5111","CF_ChU15_a_DSs_a_NdCh_P",0
"1109","5112","CF_ChU15_a_DSs_a_NdCh_P",231
"1110","5113","CF_ChU15_a_DSs_a_NdCh_P",118
"1111","5114","CF_ChU15_a_DSs_a_NdCh_P",551
"1112","5115","CF_ChU15_a_DSs_a_NdCh_P",122
"1113","5116","CF_ChU15_a_DSs_a_NdCh_P",108
"1114","5117","CF_ChU15_a_DSs_a_NdCh_P",60
"1115","5118","CF_ChU15_a_DSs_a_NdCh_P",256
"1116","5120","CF_ChU15_a_DSs_a_NdCh_P",21
"1117","5121","CF_ChU15_a_DSs_a_NdCh_P",39
"1118","5125","CF_ChU15_a_DSs_a_NdCh_P",143
"1119","5126","CF_ChU15_a_DSs_a_NdCh_P",66
"1120","5127","CF_ChU15_a_DSs_a_NdCh_P",57
"1121","5131","CF_ChU15_a_DSs_a_NdCh_P",10
"1122","5132","CF_ChU15_a_DSs_a_NdCh_P",16
"1123","5133","CF_ChU15_a_DSs_a_NdCh_P",9
"1124","5134","CF_ChU15_a_DSs_a_NdCh_P",0
"1125","5136","CF_ChU15_a_DSs_a_NdCh_P",24
"1126","5137","CF_ChU15_a_DSs_a_NdCh_P",6
"1127","5138","CF_ChU15_a_DSs_a_NdCh_P",10
"1128","5139","CF_ChU15_a_DSs_a_NdCh_P",7
"1129","5140","CF_ChU15_a_DSs_a_NdCh_P",3
"1130","5141","CF_ChU15_a_DSs_a_NdCh_P",0
"1131","5142","CF_ChU15_a_DSs_a_NdCh_P",3
"1132","5144","CF_ChU15_a_DSs_a_NdCh_P",4
"1133","5150","CF_ChU15_a_DSs_a_NdCh_P",0
"1134","5151","CF_ChU15_a_DSs_a_NdCh_P",4
"1135","5152","CF_ChU15_a_DSs_a_NdCh_P",40
"1136","5153","CF_ChU15_a_DSs_a_NdCh_P",88
"1137","5154","CF_ChU15_a_DSs_a_NdCh_P",39
"1138","5155","CF_ChU15_a_DSs_a_NdCh_P",24
"1139","5156","CF_ChU15_a_DSs_a_NdCh_P",0
"1140","5157","CF_ChU15_a_DSs_a_NdCh_P",58
"1141","5158","CF_ChU15_a_DSs_a_NdCh_P",268
"1142","5159","CF_ChU15_a_DSs_a_NdCh_P",283
"1143","5160","CF_ChU15_a_DSs_a_NdCh_P",0
"1144","5161","CF_ChU15_a_DSs_a_NdCh_P",90
"1145","5162","CF_ChU15_a_DSs_a_NdCh_P",322
"1146","5163","CF_ChU15_a_DSs_a_NdCh_P",140
"1147","5164","CF_ChU15_a_DSs_a_NdCh_P",31
"1148","5165","CF_ChU15_a_DSs_a_NdCh_P",47
"1149","5166","CF_ChU15_a_DSs_a_NdCh_P",22
"1150","5167","CF_ChU15_a_DSs_a_NdCh_P",54
"1151","5168","CF_ChU15_a_DSs_a_NdCh_P",23
"1152","5169","CF_ChU15_a_DSs_a_NdCh_P",164
"1153","5170","CF_ChU15_a_DSs_a_NdCh_P",3
"1154","5171","CF_ChU15_a_DSs_a_NdCh_P",60
"1155","5172","CF_ChU15_a_DSs_a_NdCh_P",57
"1156","5173","CF_ChU15_a_DSs_a_NdCh_P",112
"1157","5174","CF_ChU15_a_DSs_a_NdCh_P",30
"1158","5201","CF_ChU15_a_DSs_a_NdCh_P",25
"1159","5202","CF_ChU15_a_DSs_a_NdCh_P",12
"1160","5203","CF_ChU15_a_DSs_a_NdCh_P",4
"1161","5204","CF_ChU15_a_DSs_a_NdCh_P",10
"1162","5210","CF_ChU15_a_DSs_a_NdCh_P",10
"1163","5211","CF_ChU15_a_DSs_a_NdCh_P",128
"1164","5212","CF_ChU15_a_DSs_a_NdCh_P",8
"1165","5213","CF_ChU15_a_DSs_a_NdCh_P",0
"1166","5214","CF_ChU15_a_DSs_a_NdCh_P",45
"1167","5220","CF_ChU15_a_DSs_a_NdCh_P",0
"1168","5221","CF_ChU15_a_DSs_a_NdCh_P",4
"1169","5222","CF_ChU15_a_DSs_a_NdCh_P",0
"1170","5223","CF_ChU15_a_DSs_a_NdCh_P",35
"1171","5231","CF_ChU15_a_DSs_a_NdCh_P",25
"1172","5232","CF_ChU15_a_DSs_a_NdCh_P",0
"1173","5233","CF_ChU15_a_DSs_a_NdCh_P",19
"1174","5234","CF_ChU15_a_DSs_a_NdCh_P",25
